position,post_id,post_by,post_text,post_published,comment_id,comment_by,is_reply,comment_message,comment_published,comment_like_count,attachment_type,attachment_url
22_1,25567278752_10156592098088753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-27T14:39:16+0000,10156592098088753_10156592836173753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"How the fuck do YOU know it went down like that?  I saw no such details in any of the news feeds I read.  Did you get a copy of the Grand Jury hearing?  Either post a link from a reputable source with all those juicy details you provided, or shut the fuck up and stop telling stories.",2019-06-27T21:03:02+0000,1,,
23_5,25567278752_10156592034908753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-27T14:02:07+0000,10156592034908753_10156592752473753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,#trumpcamps,2019-06-27T20:09:39+0000,1,,
30_1,25567278752_10156585862623753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-24T21:39:45+0000,10156585862623753_10156586901473753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Gabrielle Akin it’s happening on a lot of pages I follow too. They should at the very least state it’s an older story and should only share them occasionally,2019-06-25T09:40:23+0000,1,,
34_0,25567278752_10156584965608753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-24T14:06:01+0000,10156584965608753_10156587045658753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Jennifer Sánchez totally deserved!  I hope they have the best rest of their lives, as so much was taken away! Xx 🙌🏼",2019-06-25T11:43:48+0000,1,,
35_0,25567278752_10156584957603753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-24T13:59:38+0000,10156584957603753_10156585040158753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Atticus Rabatin !,2019-06-24T14:53:00+0000,1,,
45_1,25567278752_10156578444568753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-21T22:31:47+0000,10156578444568753_10156578496528753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Don't have a child, then you won't worry about it being killed in a school shooting.  o.O",2019-06-21T23:01:19+0000,1,,
45_2,25567278752_10156578444568753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-21T22:31:47+0000,10156578444568753_10156578463308753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Don't own a car . . . then you won't have to worry about it being stolen. 🙄,2019-06-21T22:40:01+0000,1,,
47_0,25567278752_10156577730303753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-21T16:19:42+0000,10156577730303753_10156578396498753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Nope.  It's really that messed up.  Here's another article with a few more details.  https://www.huffpost.com/entry/florida-irby-domestic-violence-guns_n_5d0d1163e4b0a394186200f8,2019-06-21T22:02:21+0000,1,,
47_1,25567278752_10156577730303753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-21T16:19:42+0000,10156577730303753_10156578399253753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Elizabeth Simpson I was actually going to come back and post that, that huffpo article was much better.",2019-06-21T22:04:10+0000,1,,
47_2,25567278752_10156577730303753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-21T16:19:42+0000,10156577730303753_10156577738608753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,There is a lot missing in this crummy article. I don't know her but there has got to be a lot more to this story.,2019-06-21T16:25:13+0000,1,,
50_0,25567278752_10156573605343753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-19T21:37:37+0000,10156573605343753_10156574420793753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Yes!  Words matter,2019-06-20T04:47:25+0000,1,,
65_1,25567278752_10156569085573753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-18T00:16:22+0000,10156569085573753_10156570602318753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I. Fucking. Can't. Even.,2019-06-18T16:35:48+0000,1,,
68_4,25567278752_10156568500663753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-17T18:29:55+0000,10156568500663753_10156568571998753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Christina Davis Cindy Davis 👏🏻👏🏻👏🏻,2019-06-17T19:08:51+0000,1,,
69_1,25567278752_10156568482803753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-17T18:18:18+0000,10156568482803753_10156569558168753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"I figure we can each do what we can to help.  Everybody has some way they can cut back that helps the overall.  For you it might not be straws or composting, but do whatever you can to help.  No one is perfect, but if we just each help as much as we can, things will start to get better.",2019-06-18T03:54:10+0000,1,,
76_0,25567278752_10156561706318753,967a2451efaaefd1c8ac9ff9390073528b008a97,#ecofeminism #environmentjustice #savetheplantandourlives,2019-06-14T21:07:20+0000,10156561706318753_10156564740343753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jennifer David,2019-06-16T03:31:24+0000,1,,
79_1,25567278752_10156561420663753,967a2451efaaefd1c8ac9ff9390073528b008a97,Eating disorders do not discriminate. All races and bodies are at risk of eating disorders from Binge eating  to bulimia  to anorexia. The skinny myth around anorexia must end we have stop centering it as the face of ED.  #NEDA,2019-06-14T18:36:10+0000,10156561420663753_10156561456033753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Anorexia isn’t the only ED, but anorexics come in ALL sizes, including super-fat. I believe your comment above this post is well intentioned, but it actually reinscribes the myth that body types reflect types of EDs.",2019-06-14T18:52:06+0000,1,,
79_5,25567278752_10156561420663753,967a2451efaaefd1c8ac9ff9390073528b008a97,Eating disorders do not discriminate. All races and bodies are at risk of eating disorders from Binge eating  to bulimia  to anorexia. The skinny myth around anorexia must end we have stop centering it as the face of ED.  #NEDA,2019-06-14T18:36:10+0000,10156561420663753_10156561463863753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Also, that a spokesperson for one of these ED treatment orgs would actually say, “We would not advocate ignoring [BMI] completely,” is evidence that these orgs cannot be trusted to provide safe, fat-positive, evidence-based help to people with EDs.",2019-06-14T18:56:45+0000,1,,
80_3,25567278752_10156561416573753,967a2451efaaefd1c8ac9ff9390073528b008a97,Resist.,2019-06-14T18:32:25+0000,10156561416573753_10156561743888753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Haaaa! 😂 This guy is my newest hero. 👏,2019-06-14T21:28:36+0000,1,,
80_9,25567278752_10156561416573753,967a2451efaaefd1c8ac9ff9390073528b008a97,Resist.,2019-06-14T18:32:25+0000,10156561416573753_10156561488743753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"(I thought the original story was not British ;-) , at the moment is more a question of woolly underwear than shorts :-D )",2019-06-14T19:11:58+0000,1,,
80_10,25567278752_10156561416573753,967a2451efaaefd1c8ac9ff9390073528b008a97,Resist.,2019-06-14T18:32:25+0000,10156561416573753_10156561543028753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Francesca Stefanato-Pederzini yes! I had the heating on yesterday!,2019-06-14T19:44:03+0000,1,,
80_11,25567278752_10156561416573753,967a2451efaaefd1c8ac9ff9390073528b008a97,Resist.,2019-06-14T18:32:25+0000,10156561416573753_10156561593418753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Katie Ross me too, it went on with the thermostat and I was ""WTF?? in June?"" The frogs in my garden are happy, but I have musrhrooms growing in the grass, and I am in Norfolk (allegedly it is dry here)",2019-06-14T20:11:07+0000,1,,
80_16,25567278752_10156561416573753,967a2451efaaefd1c8ac9ff9390073528b008a97,Resist.,2019-06-14T18:32:25+0000,10156561416573753_10156561504953753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Maybe during the interview process ask, ""What's the policy on wearing pants?""",2019-06-14T19:20:58+0000,1,,
88_1,25567278752_10156558794408753,967a2451efaaefd1c8ac9ff9390073528b008a97,This is what an ally looks like. For every person overrepresented their is someone underrepresented.,2019-06-13T15:39:37+0000,10156558794408753_10156558876033753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,there,2019-06-13T16:30:02+0000,1,,
90_1,25567278752_10156557186393753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-12T21:22:16+0000,10156557186393753_10156558585053753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Jyoti Gupta did you see this?,2019-06-13T13:29:28+0000,1,,
91_1,25567278752_10156557184998753,967a2451efaaefd1c8ac9ff9390073528b008a97,I love John Stewart  and let s not forget the first responders who testified emotionally as well.,2019-06-12T21:21:47+0000,10156557184998753_10156557639748753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,And. Not but. But is always erasing what came before it.,2019-06-13T01:12:09+0000,1,,
95_5,25567278752_10156556576218753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-12T16:06:22+0000,10156556576218753_10156556609358753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Says it all about this white supremacist administration, doesn't it?",2019-06-12T16:26:09+0000,1,,
96_5,25567278752_10156556281538753,967a2451efaaefd1c8ac9ff9390073528b008a97,Totally serious Wednesday morning fun.,2019-06-12T13:02:28+0000,10156556281538753_10156556466488753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ali Sha,2019-06-12T15:00:07+0000,1,,
97_0,25567278752_10156555757103753,967a2451efaaefd1c8ac9ff9390073528b008a97,Mexi-CAN-s!,2019-06-12T04:34:06+0000,10156555757103753_10156555990883753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Kristina Schneider <3,2019-06-12T09:11:38+0000,1,,
97_5,25567278752_10156555757103753,967a2451efaaefd1c8ac9ff9390073528b008a97,Mexi-CAN-s!,2019-06-12T04:34:06+0000,10156555757103753_10156555820958753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Marina Ele,2019-06-12T05:47:47+0000,1,,
101_1,25567278752_10156555730918753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-12T04:12:32+0000,10156555730918753_10156555774198753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ashlar Blue Musick,2019-06-12T04:53:36+0000,1,,
101_2,25567278752_10156555730918753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-12T04:12:32+0000,10156555730918753_10156555785623753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Kendall Moore,2019-06-12T05:06:35+0000,1,,
101_3,25567278752_10156555730918753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-12T04:12:32+0000,10156555730918753_10156557104828753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Todd Maltbie,2019-06-12T20:48:44+0000,1,,
106_1,25567278752_10156554329068753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-11T16:04:06+0000,10156554329068753_10156554493223753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Kenny Mathe ♥️,2019-06-11T17:19:37+0000,1,,
108_0,25567278752_10156552283833753,967a2451efaaefd1c8ac9ff9390073528b008a97,Amen to that.,2019-06-10T19:20:19+0000,10156552283833753_10156552608648753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"This is why I wrote Eating By Faith! I am a woman of great faith, and yet I was stricken with Anorexia 2 times. Each chapter weaves together, how the power of God, my therapist, pastor and family & friends are all part of my recovery. eatingbyfaith.com",2019-06-10T21:47:34+0000,1,share,http://l.facebook.com/l.php?u=http%3A%2F%2Featingbyfaith.com%2F&h=AT1v95bnUtWVMBMBcwTVhO0MR5Y7NkOcekT-0M7bDINXNQG_yTYbSr6sCdsM9h2rqd9J5jVRpshlp2DfV9kCqaMyttV52qg8uGzgStB3KdCsymewYprvydi_Vw6sjsKE&s=1
113_1,25567278752_10156552042573753,967a2451efaaefd1c8ac9ff9390073528b008a97,This!,2019-06-10T17:18:04+0000,10156552042573753_10156552248888753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Adios Barbie Re: This! Rocks!,2019-06-10T19:03:08+0000,1,,
118_1,25567278752_10156544777013753,967a2451efaaefd1c8ac9ff9390073528b008a97,Absolutely!,2019-06-07T16:56:53+0000,10156544777013753_10156546142423753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,David Hanlon Tara Lowe,2019-06-08T05:18:11+0000,1,,
131_0,25567278752_10156531911278753,967a2451efaaefd1c8ac9ff9390073528b008a97,😆!,2019-06-02T18:35:53+0000,10156531911278753_10156532497618753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Randy Gonzalez-Bedami,2019-06-02T22:46:31+0000,1,,
131_1,25567278752_10156531911278753,967a2451efaaefd1c8ac9ff9390073528b008a97,😆!,2019-06-02T18:35:53+0000,10156531911278753_10156532193558753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Lovess Henry I’m so extra all month long,2019-06-02T20:40:53+0000,1,,
131_2,25567278752_10156531911278753,967a2451efaaefd1c8ac9ff9390073528b008a97,😆!,2019-06-02T18:35:53+0000,10156531911278753_10156532199913753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,i love you and all your extra 💚,2019-06-02T20:44:30+0000,1,,
131_3,25567278752_10156531911278753,967a2451efaaefd1c8ac9ff9390073528b008a97,😆!,2019-06-02T18:35:53+0000,10156531911278753_10156532205203753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,I love you to seester,2019-06-02T20:45:48+0000,1,,
131_4,25567278752_10156531911278753,967a2451efaaefd1c8ac9ff9390073528b008a97,😆!,2019-06-02T18:35:53+0000,10156531911278753_10156532172833753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ruth Gomez,2019-06-02T20:31:15+0000,1,,
131_5,25567278752_10156531911278753,967a2451efaaefd1c8ac9ff9390073528b008a97,😆!,2019-06-02T18:35:53+0000,10156531911278753_10156534102768753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Honestly me every month,2019-06-03T15:34:27+0000,1,,
131_6,25567278752_10156531911278753,967a2451efaaefd1c8ac9ff9390073528b008a97,😆!,2019-06-02T18:35:53+0000,10156531911278753_10156534072023753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Cole Rogers,2019-06-03T15:19:42+0000,1,,
135_0,25567278752_10156529452148753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-01T19:49:10+0000,10156529452148753_10156529651268753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Nick Lantz Vicky Lantz,2019-06-01T21:32:17+0000,1,,
142_0,25567278752_10156524549383753,967a2451efaaefd1c8ac9ff9390073528b008a97,Make s me want to sing   I left my heart in San Francisco. ,2019-05-30T18:52:04+0000,10156524549383753_10156529167658753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Blimey they need this here🤞 thanks for sharing it with me🙏😘,2019-06-01T17:26:45+0000,1,,
152_0,25567278752_10156517299608753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-05-27T19:37:17+0000,10156517299608753_10156518269833753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,How true!   They also heave over their babies pooh too and it's usually on purpose to avoid changing nappies in future!!!  I've seen it too many times to believe otherwise.,2019-05-28T04:21:25+0000,1,,
152_6,25567278752_10156517299608753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-05-27T19:37:17+0000,10156517299608753_10156517814068753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"There's a fundamental difference between how blood becomes visible in the 2 panels above. In the first, it's because of violence—and the kind of violence that could easily take life.   In the second, the blood that gets deposited onto a sanitary napkin is that which gives life. When a person is pregnant, that shedding does not happen of course, because that blood feeds a developing fetus. Literally giving life.  The fact that we glorify the former and shame the latter shows how upside-down our culture is.",2019-05-27T23:53:55+0000,1,,
152_10,25567278752_10156517299608753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-05-27T19:37:17+0000,10156517299608753_10156518034943753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Halle Lazzeroni Legit !,2019-05-28T01:48:49+0000,1,,
152_13,25567278752_10156517299608753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-05-27T19:37:17+0000,10156517299608753_10156517312233753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Ida Delinikolova,2019-05-27T19:43:00+0000,1,,
163_1,25567278752_10156505311733753,967a2451efaaefd1c8ac9ff9390073528b008a97, Under North Carolina law  women cannot legally revoke their consent to engage in sexual intercourse once that act has consensually begun  thanks to a  loophole  afforded by the state s Supreme Court. For women in the state  this has meant that being physically forced to  finish  a sexual encounter involves little to no legal recourse  especially compared to other forms of assault. ,2019-05-22T18:37:14+0000,10156505311733753_10156505519663753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Having been kidnapped and raped. it doesn't matter where....Go to Hell!  North Carolina. I lost my heart and soul no one should have lived through this.,2019-05-22T20:38:18+0000,1,,
163_3,25567278752_10156505311733753,967a2451efaaefd1c8ac9ff9390073528b008a97, Under North Carolina law  women cannot legally revoke their consent to engage in sexual intercourse once that act has consensually begun  thanks to a  loophole  afforded by the state s Supreme Court. For women in the state  this has meant that being physically forced to  finish  a sexual encounter involves little to no legal recourse  especially compared to other forms of assault. ,2019-05-22T18:37:14+0000,10156505311733753_10156505862968753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Holly Molly we are going back to the 1920’s. Why are some men making dark laws trying to control us and our bodies? They are going unleash a whole lot of Lion S fierceness!,2019-05-23T00:13:41+0000,1,,
164_0,25567278752_10156505308998753,967a2451efaaefd1c8ac9ff9390073528b008a97,A relative posted this. I m reposting so that we all are aware of the  argument  against  My body  my choice. ,2019-05-22T18:35:16+0000,10156505308998753_10156506316203753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Oh great. So I’m assuming by this they’re going to increase taxes on the super rich to fund much much much for support for these children when they’re actually born yes? Schools, healthcare, low income household support? Otherwise you know this argument would be completely invalidated....🙄",2019-05-23T06:21:47+0000,1,,
164_1,25567278752_10156505308998753,967a2451efaaefd1c8ac9ff9390073528b008a97,A relative posted this. I m reposting so that we all are aware of the  argument  against  My body  my choice. ,2019-05-22T18:35:16+0000,10156505308998753_10156505827793753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I take my responsibility to my two children seriously. I know i couldn’t have another baby and still be present in their lives or my own. Why do they focus on the quantity not quality argument? How are you automatically a better mother if you never had to agonise over an unwanted pregnancy?!,2019-05-22T23:50:26+0000,1,,
164_2,25567278752_10156505308998753,967a2451efaaefd1c8ac9ff9390073528b008a97,A relative posted this. I m reposting so that we all are aware of the  argument  against  My body  my choice. ,2019-05-22T18:35:16+0000,10156505308998753_10156505896393753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Or, yes, stop using his body to work. If he's making no money then no money goes to child support",2019-05-23T00:34:00+0000,1,,
164_6,25567278752_10156505308998753,967a2451efaaefd1c8ac9ff9390073528b008a97,A relative posted this. I m reposting so that we all are aware of the  argument  against  My body  my choice. ,2019-05-22T18:35:16+0000,10156505308998753_10156505809883753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Hannah Yep forgetting the key thing about abortion. Everyone’s choices are different.,2019-05-22T23:37:59+0000,1,,
167_1,25567278752_10156504812618753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-05-22T14:43:03+0000,10156504812618753_10156504837613753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Koren L Clark,2019-05-22T14:57:54+0000,1,,
171_0,25567278752_10156500161908753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-05-20T17:16:36+0000,10156500161908753_10156500452333753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"This should really already be a thing (the insurance for medical care, not the heartbeat thing lol)",2019-05-20T19:49:49+0000,1,,
175_2,25567278752_10156496164003753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-05-19T01:09:07+0000,10156496164003753_10156496167243753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,,2019-05-19T01:10:53+0000,1,animated_image_share,https://l.facebook.com/l.php?u=https%3A%2F%2Fmedia0.giphy.com%2Fmedia%2FN22hAdcQEqO6k%2Fgiphy.gif%3Fcid%3D120c01475ce0871d706e775451c60f53%26rid%3Dgiphy.gif&h=AT1IAZntWrbK7sOJbW0W0p6Fqfy5vesr8IzZI5KO0orArYKM0N0sNSYO9BUyl9WvN1BvqeRBc8CCi_F8Wa-JyT0I7jSR-r1Txip71DeLNg6zF34-8YjpJ6SaIMMGpo5I&s=1
176_0,25567278752_10156496138563753,967a2451efaaefd1c8ac9ff9390073528b008a97, There is no such thing as consensual rape. ,2019-05-19T00:49:47+0000,10156496138563753_10156498121313753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,He must have learned that at a Tony Robbins seminar.,2019-05-19T21:04:40+0000,1,,
176_2,25567278752_10156496138563753,967a2451efaaefd1c8ac9ff9390073528b008a97, There is no such thing as consensual rape. ,2019-05-19T00:49:47+0000,10156496138563753_10156496494143753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,What in the actual fuck?,2019-05-19T04:45:09+0000,1,,
176_5,25567278752_10156496138563753,967a2451efaaefd1c8ac9ff9390073528b008a97, There is no such thing as consensual rape. ,2019-05-19T00:49:47+0000,10156496138563753_10156497013288753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Stupid,  ignorant selfish, self-serving misogynist, sexist, male chauvinist moron. Consensual WHAT???????????",2019-05-19T12:15:48+0000,1,,
185_5,25567278752_10156488586008753,967a2451efaaefd1c8ac9ff9390073528b008a97,This is America. We must fight back.,2019-05-15T20:43:43+0000,10156488586008753_10156488693063753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,All the women should leave and live somewhere else.,2019-05-15T21:34:56+0000,1,,
189_1,25567278752_10156486018418753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-05-14T15:52:50+0000,10156486018418753_10156486370368753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Cheryl Lopez it is tough.  I wouldn't consider my family low income, but there is no way we could afford an extra monthly bill of $500/person if one or more of us needed it!",2019-05-14T19:34:54+0000,1,,
189_2,25567278752_10156486018418753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-05-14T15:52:50+0000,10156486018418753_10156486114533753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,The problem in Canada is that the doctors are free but mental health costs minimum $120/hour.  So that really limits who can get the support they need and who can't.,2019-05-14T17:03:29+0000,1,,
190_0,25567278752_10156484173848753,967a2451efaaefd1c8ac9ff9390073528b008a97,In 2013  9.7 million people watched the VS show  last year  only 3.3 million viewers tuned in. 👏🏽,2019-05-13T17:39:17+0000,10156484173848753_10156485665913753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Good riddance,2019-05-14T12:05:24+0000,1,,
2_0,25567278752_10156599570518753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-30T15:09:32+0000,10156599570518753_10156600358038753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I love this article so much. It addresses a BIG problem in society and the retraumatization it can cause.,2019-06-30T21:24:33+0000,0,,
3_0,25567278752_10156598387653753,967a2451efaaefd1c8ac9ff9390073528b008a97,The best predictor of future behavior is past behavior. At the same time  we believe we shouldn t hold people to their past choices if there present actions indicate otherwise. Context is key. And...as one visitor pointed out this is indeed a biased piece. All that said it is a must read worth investigating. We will be sharing criticisms candidates to inform you to make your own choices #dumptrump #adiostrump,2019-06-30T02:07:32+0000,10156598387653753_10156598534653753,pageowner,1,"ohhh...thank you for that! Will check it out more closely. We plan to post on all the candidates the good, the bad and the ugly.",2019-06-30T03:35:37+0000,0,,
3_1,25567278752_10156598387653753,967a2451efaaefd1c8ac9ff9390073528b008a97,The best predictor of future behavior is past behavior. At the same time  we believe we shouldn t hold people to their past choices if there present actions indicate otherwise. Context is key. And...as one visitor pointed out this is indeed a biased piece. All that said it is a must read worth investigating. We will be sharing criticisms candidates to inform you to make your own choices #dumptrump #adiostrump,2019-06-30T02:07:32+0000,10156598387653753_10156599118458753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"A few things stood out to me as well, noteably the comment about Beto approrpriating that name to pander/trick Mexican voters. He grew up with that name, likely didn't think he was going to run for President as a 3-year-old. (just the easiest one to find foolish) Definitely a lot of unsubstantiated claims.",2019-06-30T10:42:59+0000,0,,
3_2,25567278752_10156598387653753,967a2451efaaefd1c8ac9ff9390073528b008a97,The best predictor of future behavior is past behavior. At the same time  we believe we shouldn t hold people to their past choices if there present actions indicate otherwise. Context is key. And...as one visitor pointed out this is indeed a biased piece. All that said it is a must read worth investigating. We will be sharing criticisms candidates to inform you to make your own choices #dumptrump #adiostrump,2019-06-30T02:07:32+0000,10156598387653753_10156599900953753,pageowner,1,"Sue Jones Yeah, I noticed that too. And, the majority of the links lead to reputable information. So let's not throw the baby out with the bathwater. Let's dig a little deeper and acknowledge that in some of this biased article there is some truth we should consider in choosing who to vote for.",2019-06-30T18:01:09+0000,0,,
3_3,25567278752_10156598387653753,967a2451efaaefd1c8ac9ff9390073528b008a97,The best predictor of future behavior is past behavior. At the same time  we believe we shouldn t hold people to their past choices if there present actions indicate otherwise. Context is key. And...as one visitor pointed out this is indeed a biased piece. All that said it is a must read worth investigating. We will be sharing criticisms candidates to inform you to make your own choices #dumptrump #adiostrump,2019-06-30T02:07:32+0000,10156598387653753_10156599909213753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Adios Barbie I find that tough. I don't have a lot of respect for someone who writes an article like that. They may be completely right that each of those candidates is a poor choice (although I do like Kamela Harris after those debates), but adding silly opinions and ""non-facts"" really takes away from the credibility.",2019-06-30T18:03:27+0000,0,,
3_5,25567278752_10156598387653753,967a2451efaaefd1c8ac9ff9390073528b008a97,The best predictor of future behavior is past behavior. At the same time  we believe we shouldn t hold people to their past choices if there present actions indicate otherwise. Context is key. And...as one visitor pointed out this is indeed a biased piece. All that said it is a must read worth investigating. We will be sharing criticisms candidates to inform you to make your own choices #dumptrump #adiostrump,2019-06-30T02:07:32+0000,10156598387653753_10156600003308753,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Adios Barbie I should mention, just because I don't like this article you've posted, I really like this page!! :)",2019-06-30T18:34:20+0000,0,,
3_8,25567278752_10156598387653753,967a2451efaaefd1c8ac9ff9390073528b008a97,The best predictor of future behavior is past behavior. At the same time  we believe we shouldn t hold people to their past choices if there present actions indicate otherwise. Context is key. And...as one visitor pointed out this is indeed a biased piece. All that said it is a must read worth investigating. We will be sharing criticisms candidates to inform you to make your own choices #dumptrump #adiostrump,2019-06-30T02:07:32+0000,10156598387653753_10156598768213753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,*their,2019-06-30T05:32:23+0000,0,,
3_9,25567278752_10156598387653753,967a2451efaaefd1c8ac9ff9390073528b008a97,The best predictor of future behavior is past behavior. At the same time  we believe we shouldn t hold people to their past choices if there present actions indicate otherwise. Context is key. And...as one visitor pointed out this is indeed a biased piece. All that said it is a must read worth investigating. We will be sharing criticisms candidates to inform you to make your own choices #dumptrump #adiostrump,2019-06-30T02:07:32+0000,10156598387653753_10156598683238753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Belle Gutierrez here you go,2019-06-30T04:41:52+0000,0,,
6_2,25567278752_10156598313243753,967a2451efaaefd1c8ac9ff9390073528b008a97,Adios Barbie,2019-06-30T01:41:05+0000,10156598313243753_10156598424833753,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,He doesn't know how to knit anyhow....,2019-06-30T02:31:21+0000,0,,
